Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
1590,SUCCESS,2,20,20,380.1,400.1
1593,SUCCESS,2,20,20,400.1,420.1
1595,SUCCESS,2,20,20,420.1,440.1
1598,SUCCESS,2,20,20,440.1,460.1
1601,SUCCESS,2,20,20,460.1,480.1
1602,SUCCESS,2,20,20,480.1,500.1
1603,SUCCESS,2,20,20,500.1,520.1
1604,SUCCESS,2,20,20,520.1,540.1
1607,SUCCESS,2,20,20,540.1,560.1
1608,SUCCESS,2,20,20,560.1,580.1
1614,SUCCESS,2,20,20,580.1,600.1
1619,SUCCESS,2,20,20,600.1,620.1
1620,SUCCESS,2,20,20,620.1,640.1
1621,SUCCESS,2,21,20,0.1,20.1
1623,SUCCESS,2,21,20,20.1,40.1
1624,SUCCESS,2,21,20,40.1,60.1
1626,SUCCESS,2,21,20,60.1,80.1
1634,SUCCESS,2,21,20,80.1,100.1
1637,SUCCESS,2,21,20,100.1,120.1
1639,SUCCESS,2,21,20,120.1,140.1
1641,SUCCESS,2,21,20,140.1,160.1
1642,SUCCESS,2,21,20,160.1,180.1
1644,SUCCESS,2,21,20,180.1,200.1
1647,SUCCESS,2,21,20,200.1,220.1
1649,SUCCESS,2,21,20,220.1,240.1
1651,SUCCESS,2,21,20,240.1,260.1
1655,SUCCESS,2,21,20,260.1,280.1
1660,SUCCESS,2,21,20,280.1,300.1
1664,SUCCESS,2,21,20,300.1,320.1
1673,SUCCESS,2,21,20,320.1,340.1
1678,SUCCESS,2,21,20,340.1,360.1
1680,SUCCESS,2,21,20,360.1,380.1
1681,SUCCESS,2,21,20,380.1,400.1
1683,SUCCESS,2,21,20,400.1,420.1
1685,SUCCESS,2,21,20,420.1,440.1
1687,SUCCESS,2,21,20,440.1,460.1
1690,SUCCESS,2,21,20,460.1,480.1
1691,SUCCESS,2,21,20,480.1,500.1
1693,SUCCESS,2,21,20,500.1,520.1
1694,SUCCESS,2,21,20,520.1,540.1
1697,SUCCESS,2,21,20,540.1,560.1
1698,SUCCESS,2,21,20,560.1,580.1
1701,SUCCESS,2,22,20,0.1,20.1
1702,SUCCESS,2,22,20,20.1,40.1
1704,SUCCESS,2,22,20,40.1,60.1
1706,SUCCESS,2,22,20,60.1,80.1
1711,SUCCESS,2,22,20,80.1,100.1
1713,SUCCESS,2,22,20,100.1,120.1
1717,SUCCESS,2,22,20,120.1,140.1
1723,SUCCESS,2,22,20,140.1,160.1
1725,SUCCESS,2,22,20,160.1,180.1
1728,SUCCESS,2,22,20,180.1,200.1
1729,SUCCESS,2,22,20,200.1,220.1
1733,SUCCESS,2,22,20,220.1,240.1
1735,SUCCESS,2,22,20,240.1,260.1
1737,SUCCESS,2,22,20,260.1,280.1
1738,SUCCESS,2,22,20,280.1,300.1
1751,SUCCESS,2,22,20,300.1,320.1
1753,SUCCESS,2,22,20,320.1,340.1
1756,SUCCESS,2,22,20,340.1,360.1
1758,SUCCESS,2,22,20,360.1,380.1
1760,SUCCESS,2,22,20,380.1,400.1
1762,SUCCESS,2,22,20,400.1,420.1
1763,SUCCESS,2,22,20,420.1,440.1
1764,SUCCESS,2,22,20,440.1,460.1
1765,SUCCESS,2,22,20,460.1,480.1
1766,SUCCESS,2,22,20,480.1,500.1
1768,SUCCESS,2,22,20,500.1,520.1
1772,SUCCESS,2,22,20,520.1,540.1
1773,SUCCESS,2,22,20,540.1,560.1
1775,SUCCESS,2,22,20,560.1,580.1
1777,SUCCESS,2,23,20,0.1,20.1
1778,SUCCESS,2,23,20,20.1,40.1
1779,SUCCESS,2,23,20,40.1,60.1
1781,SUCCESS,2,23,20,60.1,80.1
1783,SUCCESS,2,23,20,80.1,100.1
1784,SUCCESS,2,23,20,100.1,120.1
1786,SUCCESS,2,23,20,120.1,140.1
1787,SUCCESS,2,23,20,140.1,160.1
1788,SUCCESS,2,23,20,160.1,180.1
1789,SUCCESS,2,23,20,180.1,200.1
1793,SUCCESS,2,23,20,200.1,220.1
1794,SUCCESS,2,23,20,220.1,240.1
1796,SUCCESS,2,23,20,240.1,260.1
1801,SUCCESS,2,23,20,260.1,280.1
1805,SUCCESS,2,23,20,280.1,300.1
1807,SUCCESS,2,23,20,300.1,320.1
1809,SUCCESS,2,23,20,320.1,340.1
1810,SUCCESS,2,23,20,340.1,360.1
1817,SUCCESS,2,23,20,360.1,380.1
1820,SUCCESS,2,23,20,380.1,400.1
1821,SUCCESS,2,23,20,400.1,420.1
1823,SUCCESS,2,23,20,420.1,440.1
1827,SUCCESS,2,23,20,440.1,460.1
1828,SUCCESS,2,23,20,460.1,480.1
1830,SUCCESS,2,23,20,480.1,500.1
1834,SUCCESS,2,23,20,500.1,520.1
1836,SUCCESS,2,23,20,520.1,540.1
1837,SUCCESS,2,23,20,540.1,560.1
1838,SUCCESS,2,23,20,560.1,580.1
1839,SUCCESS,2,23,20,580.1,600.1
1841,SUCCESS,2,23,20,600.1,620.1
1843,SUCCESS,2,23,20,620.1,640.1
1845,SUCCESS,2,23,20,640.1,660.1
