Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
7837,SUCCESS,2,10,20,560.1,580.1
8399,SUCCESS,2,10,20,580.1,600.1
8583,SUCCESS,2,10,20,600.1,620.1
8788,SUCCESS,2,10,20,620.1,640.1
8841,SUCCESS,2,10,20,640.1,660.1
9047,SUCCESS,2,10,20,660.1,680.1
9126,SUCCESS,2,10,20,680.1,700.1
9471,SUCCESS,2,10,20,700.1,720.1
9816,SUCCESS,2,10,20,720.1,740.1
10322,SUCCESS,2,10,20,740.1,760.1
10655,SUCCESS,2,10,20,760.1,780.1
10729,SUCCESS,2,10,20,780.1,800.1
12074,SUCCESS,2,10,20,800.1,820.1
12908,SUCCESS,2,10,20,820.1,840.1
13449,SUCCESS,2,10,20,840.1,860.1
13530,SUCCESS,2,10,20,860.1,880.1
13633,SUCCESS,2,10,20,880.1,900.1
13925,SUCCESS,2,10,20,900.1,920.1
15111,SUCCESS,2,10,20,920.1,940.1
16923,SUCCESS,2,11,20,0.1,20.1
787,SUCCESS,2,11,20,20.1,40.1
17256,SUCCESS,2,11,20,40.1,60.1
880,SUCCESS,2,11,20,60.1,80.1
1145,SUCCESS,2,11,20,80.1,100.1
1347,SUCCESS,2,11,20,100.1,120.1
1503,SUCCESS,2,11,20,120.1,140.1
1851,SUCCESS,2,11,20,140.1,160.1
1984,SUCCESS,2,11,20,160.1,180.1
18662,SUCCESS,2,11,20,180.1,200.1
18814,SUCCESS,2,11,20,200.1,220.1
19181,SUCCESS,2,11,20,220.1,240.1
2819,SUCCESS,2,11,20,240.1,260.1
2934,SUCCESS,2,11,20,260.1,280.1
19373,SUCCESS,2,11,20,280.1,300.1
3274,SUCCESS,2,11,20,300.1,320.1
5647,SUCCESS,2,11,20,320.1,340.1
6294,SUCCESS,2,11,20,340.1,360.1
6403,SUCCESS,2,11,20,360.1,380.1
7578,SUCCESS,2,11,20,380.1,400.1
7812,SUCCESS,2,11,20,400.1,420.1
7965,SUCCESS,2,11,20,420.1,440.1
8138,SUCCESS,2,11,20,440.1,460.1
8977,SUCCESS,2,11,20,460.1,480.1
9226,SUCCESS,2,11,20,480.1,500.1
9567,SUCCESS,2,11,20,500.1,520.1
9746,SUCCESS,2,11,20,520.1,540.1
11403,SUCCESS,2,11,20,540.1,560.1
11471,SUCCESS,2,11,20,560.1,580.1
11714,SUCCESS,2,11,20,580.1,600.1
12138,SUCCESS,2,11,20,600.1,620.1
12295,SUCCESS,2,11,20,620.1,640.1
12590,SUCCESS,2,11,20,640.1,660.1
12705,SUCCESS,2,11,20,660.1,680.1
13539,SUCCESS,2,11,20,680.1,700.1
14230,SUCCESS,2,11,20,700.1,720.1
14668,SUCCESS,2,11,20,720.1,740.1
14819,SUCCESS,2,11,20,740.1,760.1
14914,SUCCESS,2,11,20,760.1,780.1
15196,SUCCESS,2,11,20,780.1,800.1
15640,SUCCESS,2,11,20,800.1,820.1
15852,SUCCESS,2,11,20,820.1,840.1
39,SUCCESS,2,12,20,0.1,20.1
16435,SUCCESS,2,12,20,20.1,40.1
172,SUCCESS,2,12,20,40.1,60.1
226,SUCCESS,2,12,20,60.1,80.1
16644,SUCCESS,2,12,20,80.1,100.1
408,SUCCESS,2,12,20,100.1,120.1
16857,SUCCESS,2,12,20,120.1,140.1
616,SUCCESS,2,12,20,140.1,160.1
17003,SUCCESS,2,12,20,160.1,180.1
17024,SUCCESS,2,12,20,180.1,200.1
17111,SUCCESS,2,12,20,200.1,220.1
766,SUCCESS,2,12,20,220.1,240.1
17168,SUCCESS,2,12,20,240.1,260.1
819,SUCCESS,2,12,20,260.1,280.1
929,SUCCESS,2,12,20,280.1,300.1
1467,SUCCESS,2,12,20,300.1,320.1
17958,SUCCESS,2,12,20,320.1,340.1
18077,SUCCESS,2,12,20,340.1,360.1
1733,SUCCESS,2,12,20,360.1,380.1
18305,SUCCESS,2,12,20,380.1,400.1
1951,SUCCESS,2,12,20,400.1,420.1
18407,SUCCESS,2,12,20,420.1,440.1
2164,SUCCESS,2,12,20,440.1,460.1
19062,SUCCESS,2,12,20,460.1,480.1
2681,SUCCESS,2,12,20,480.1,500.1
19327,SUCCESS,2,12,20,500.1,520.1
3234,SUCCESS,2,12,20,520.1,540.1
19689,SUCCESS,2,12,20,540.1,560.1
3490,SUCCESS,2,12,20,560.1,580.1
19884,SUCCESS,2,12,20,580.1,600.1
19952,SUCCESS,2,12,20,600.1,620.1
3951,SUCCESS,2,12,20,620.1,640.1
4176,SUCCESS,2,12,20,640.1,660.1
4269,SUCCESS,2,12,20,660.1,680.1
4282,SUCCESS,2,12,20,680.1,700.1
4683,SUCCESS,2,12,20,700.1,720.1
4685,SUCCESS,2,12,20,720.1,740.1
5250,SUCCESS,2,12,20,740.1,760.1
5512,SUCCESS,2,12,20,760.1,780.1
6665,SUCCESS,2,12,20,780.1,800.1
7161,SUCCESS,2,12,20,800.1,820.1
7200,SUCCESS,2,12,20,820.1,840.1
7263,SUCCESS,2,12,20,840.1,860.1
7661,SUCCESS,2,12,20,860.1,880.1
8025,SUCCESS,2,12,20,880.1,900.1
8819,SUCCESS,2,12,20,900.1,920.1
9174,SUCCESS,2,12,20,920.1,940.1
9587,SUCCESS,2,12,20,940.1,960.1
9789,SUCCESS,2,12,20,960.1,980.1
10240,SUCCESS,2,12,20,980.1,1000.1
10539,SUCCESS,2,12,20,1000.1,1020.1
10544,SUCCESS,2,12,20,1020.1,1040.1
10661,SUCCESS,2,12,20,1040.1,1060.1
10686,SUCCESS,2,12,20,1060.1,1080.1
11167,SUCCESS,2,12,20,1080.1,1100.1
11195,SUCCESS,2,12,20,1100.1,1120.1
11235,SUCCESS,2,12,20,1120.1,1140.1
11518,SUCCESS,2,12,20,1140.1,1160.1
11577,SUCCESS,2,12,20,1160.1,1180.1
11586,SUCCESS,2,12,20,1180.1,1200.1
12411,SUCCESS,2,12,20,1200.1,1220.1
