Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time,,Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
14681,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14682,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14683,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14684,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14686,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14687,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14688,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14689,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14690,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14691,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14692,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14693,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14695,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
14696,SUCCESS,2,187,1219,0.1,1219.1,,,,,,,,
15010,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15011,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15012,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15013,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15014,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15015,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15016,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15017,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15018,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15020,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15021,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15022,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15023,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15024,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15025,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15027,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15028,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15029,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15030,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15031,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15032,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15033,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15034,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15035,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15036,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15038,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15039,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15040,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15042,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15043,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15046,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15047,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15048,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15049,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15051,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15053,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15054,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15055,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15058,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15059,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15060,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15061,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15062,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15063,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15064,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15065,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15067,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15068,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15069,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15070,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15071,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15072,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15073,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15074,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15075,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15077,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15078,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15080,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15081,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15083,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15084,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15085,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15086,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15088,SUCCESS,2,192,1219,0.1,1219.1,,,,,,,,
15248,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15249,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15250,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15251,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15253,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15254,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15255,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15257,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15258,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15260,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15261,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15262,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15263,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15264,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15265,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15266,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15267,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15268,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15269,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15270,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15272,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15274,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15275,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15277,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15278,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15279,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15280,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15281,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15283,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15284,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15285,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15287,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15288,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15289,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15290,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15291,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15292,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15293,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15294,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15295,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15297,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15298,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15299,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15300,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15301,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15302,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15304,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15305,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15307,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15308,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15309,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15310,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15311,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15312,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15313,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15314,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15315,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15316,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15318,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15319,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15320,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15321,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15322,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
15323,SUCCESS,2,195,1219,0.1,1219.1,,,,,,,,
16342,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16344,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16346,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16347,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16348,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16349,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16350,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16352,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16353,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16354,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16356,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16358,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16359,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16360,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16362,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16363,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16364,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16365,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16366,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16367,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16368,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16370,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16371,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16372,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16373,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16374,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16376,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16377,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16378,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16379,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16380,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16381,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16382,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16383,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16384,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16385,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16386,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16387,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16388,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16389,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16390,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16391,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16392,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16393,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16394,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16395,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16397,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16398,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16399,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16400,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16401,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16402,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16403,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16404,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16406,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16407,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16410,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16411,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16412,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16414,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16415,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16416,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16417,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16419,SUCCESS,2,209,1219,0.1,1219.1,,,,,,,,
16420,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16421,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16422,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16423,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16424,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16425,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16427,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16428,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16429,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16430,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16431,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16432,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16433,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16435,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16436,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16437,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16438,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16439,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16440,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16442,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16443,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16444,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16445,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16446,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16447,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16448,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16449,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16450,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16452,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16454,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16455,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16457,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16458,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16460,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16461,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16463,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16464,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16465,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16466,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16467,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16468,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16469,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16471,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16472,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16473,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16476,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16477,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16478,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16479,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16480,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16481,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16483,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16484,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16485,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16486,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16487,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16488,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16489,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16491,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16492,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16493,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16494,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16495,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
16497,SUCCESS,2,210,1219,0.1,1219.1,,,,,,,,
17673,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17674,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17675,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17676,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17677,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17678,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17679,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17680,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17684,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17685,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17686,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17688,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17689,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17690,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17691,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17692,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17693,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17694,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17695,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17697,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17698,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17699,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17700,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17702,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17703,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17704,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17705,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17706,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17708,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17709,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17710,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17711,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17712,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17713,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17714,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17715,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17716,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17717,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17718,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17720,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17721,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17722,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17723,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17724,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17725,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17727,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17728,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17729,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17730,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17731,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17732,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17733,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17734,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17735,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17736,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17737,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17738,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17739,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17742,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17743,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17744,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17745,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17747,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17748,SUCCESS,2,226,1219,0.1,1219.1,,,,,,,,
17986,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17987,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17988,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17989,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17990,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17991,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17992,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17993,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17994,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17995,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17996,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17998,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
17999,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18000,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18001,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18002,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18004,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18005,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18006,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18008,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18009,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18011,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18012,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18013,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18015,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18016,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18017,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18018,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18019,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18020,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18022,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18023,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18026,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18027,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18028,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18029,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18030,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18031,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18032,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18033,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18034,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18035,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18036,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18037,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18038,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18040,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18041,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18042,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18045,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18046,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18047,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18048,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18050,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18051,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18052,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18055,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18056,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18057,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18058,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18059,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18060,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18061,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18062,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18063,SUCCESS,2,230,1219,0.1,1219.1,,,,,,,,
18534,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18535,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18536,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18537,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18538,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18539,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18540,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18541,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18542,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18543,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
18544,SUCCESS,2,237,1219,0.1,1219.1,,,,,,,,
